Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1
ActorCritic,stu18_bde_p4,0.7,0.1,0.05,1.0,0.875,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu18_bde_p4,0.8,0.1,0.9,1.0,0.8378378378378378,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu18_bde_p4,0.9,0.001,0.05,1.0,0.8421052631578947,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.05,0.001,0.99,1.0,0.5294117647058824,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.1,0.001,0.1,1.0,0.5217391304347826,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.2,0.001,0.05,1.0,0.5174825174825175,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.3,0.001,0.2,1.0,0.488,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.4,0.001,0.2,1.0,0.4859813084112149,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.5,0.1,0.05,1.0,0.4943820224719101,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.6,0.1,0.1,1.0,0.4305555555555556,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.7,0.01,0.8,1.0,0.4444444444444444,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.8,0.0001,0.05,1.0,0.3888888888888889,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu1_bce_p4,0.9,0.0001,0.9,1.0,0.4444444444444444,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.05,0.0001,0.05,1.0,0.6779661016949152,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.1,0.001,0.1,1.0,0.7053571428571429,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.2,0.001,0.8,1.0,0.72,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.3,0.001,0.9,1.0,0.7011494252873564,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.4,0.001,0.9,1.0,0.7066666666666667,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.5,0.001,0.5,1.0,0.7258064516129032,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.6,0.001,0.05,1.0,0.76,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.7,0.1,0.1,1.0,0.6842105263157895,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.8,0.1,0.05,1.0,0.52,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu22_bde_p4,0.9,0.1,0.05,1.0,0.3846153846153846,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.05,0.0001,0.9,1.0,0.7520661157024794,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.1,0.001,0.8,1.0,0.7729257641921398,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.2,0.001,0.05,1.0,0.7941176470588235,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.3,0.1,0.1,1.0,0.7640449438202247,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.4,0.001,0.1,1.0,0.7450980392156863,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.5,0.5,0.9,1.0,0.7480314960629921,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.6,0.001,0.99,1.0,0.7352941176470589,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.7,0.01,0.1,1.0,0.8441558441558441,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.8,0.01,0.2,1.0,0.8431372549019608,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu16_bcf_p4,0.9,0.01,0.05,1.0,0.8076923076923077,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.05,0.0001,0.05,1.0,0.6619718309859155,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.1,0.0001,0.99,1.0,0.674074074074074,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.2,0.001,0.9,1.0,0.6916666666666667,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.3,0.0001,0.1,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.4,0.5,0.1,1.0,0.2777777777777778,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.5,0.0001,0.8,1.0,0.7866666666666666,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.6,0.001,0.99,1.0,0.8,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.7,0.001,0.8,1.0,0.8,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.8,0.0001,0.05,1.0,0.7666666666666667,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu23_bdf_p4,0.9,0.001,0.8,1.0,0.9333333333333332,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.05,0.001,0.05,1.0,0.6308724832214765,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.1,0.001,0.1,1.0,0.6347517730496454,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.2,0.001,0.05,1.0,0.6454183266932271,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.3,0.001,0.2,1.0,0.6272727272727273,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.4,0.01,0.5,1.0,0.6382978723404256,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.5,0.0001,0.05,1.0,0.6687898089171974,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.6,0.1,0.05,1.0,0.6746031746031746,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.7,0.001,0.1,1.0,0.6276595744680851,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.8,0.001,0.05,1.0,0.6984126984126984,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu12_bdf_p4,0.9,0.1,0.9,1.0,0.8125,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.05,0.0001,0.5,1.0,0.6447368421052632,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.1,0.0001,0.1,1.0,0.6527777777777778,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.2,0.01,0.05,1.0,0.671875,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.3,0.001,0.05,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.4,0.001,0.5,1.0,0.7708333333333334,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.5,0.001,0.8,1.0,0.825,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.6,0.1,0.8,1.0,0.75,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.7,0.001,0.2,1.0,0.7916666666666666,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.8,0.5,0.9,1.0,0.9375,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu34_bcf_p4,0.9,0.1,0.2,1.0,0.875,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.05,0.0001,0.05,1.0,0.4042553191489361,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.1,0.001,0.1,1.0,0.5730337078651685,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.2,0.0001,0.1,1.0,0.430379746835443,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.3,0.1,0.1,1.0,0.5652173913043478,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.4,0.001,0.05,1.0,0.6271186440677966,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.5,0.001,0.1,1.0,0.6122448979591837,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.6,0.0001,0.9,1.0,0.625,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.7,0.001,0.5,1.0,0.7,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.8,0.001,0.2,1.0,0.75,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu35_bde_p4,0.9,0.1,0.5,1.0,0.7,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.05,0.0001,0.8,1.0,0.2941176470588235,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.1,0.01,0.2,1.0,0.140625,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.2,0.01,0.05,1.0,0.175438596491228,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.3,0.01,0.5,1.0,0.58,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.4,0.01,0.99,1.0,0.5581395348837209,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.5,0.01,0.05,1.0,0.5277777777777778,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.6,0.001,0.99,1.0,0.5172413793103449,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.7,0.5,0.1,1.0,0.5909090909090909,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.8,0.1,0.05,1.0,0.7333333333333333,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu5_bcf_p4,0.9,0.01,0.1,1.0,1.0,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.05,0.0001,0.1,1.0,0.5517241379310345,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.1,0.001,0.05,1.0,0.5487804878048781,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.2,0.001,0.05,1.0,0.5068493150684932,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.3,0.001,0.1,1.0,0.484375,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.4,0.0001,0.1,1.0,0.4545454545454545,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.5,0.0001,0.2,1.0,0.4347826086956521,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.6,0.001,0.05,1.0,0.4324324324324324,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.7,0.001,0.5,1.0,0.4285714285714285,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.8,0.001,0.1,1.0,0.5263157894736842,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu40_bdf_p4,0.9,0.1,0.05,1.0,0.6,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.05,0.0001,0.1,1.0,0.632183908045977,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.1,0.0001,0.5,1.0,0.6707317073170732,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.2,0.001,0.8,1.0,0.6986301369863014,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.3,0.001,0.9,1.0,0.71875,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.4,0.0001,0.5,1.0,0.4727272727272727,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.5,0.001,0.1,1.0,0.717391304347826,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.6,0.001,0.05,1.0,0.7027027027027027,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.7,0.1,0.5,1.0,0.6428571428571429,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.8,0.001,0.2,1.0,0.5263157894736842,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu8_bce_p4,0.9,0.001,0.05,1.0,0.6,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.05,0.001,0.2,1.0,0.2880434782608695,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.1,0.0001,0.8,1.0,0.2816091954022988,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.2,0.1,0.9,1.0,0.7483870967741936,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.3,0.5,0.99,1.0,0.3602941176470588,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.4,0.1,0.2,1.0,0.7413793103448276,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.5,0.001,0.05,1.0,0.7525773195876289,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.6,0.1,0.2,1.0,0.8076923076923077,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.7,0.001,0.05,1.0,0.7931034482758621,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.8,0.0001,0.8,1.0,0.8205128205128205,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu32_bce_p4,0.9,0.0001,0.8,1.0,0.9,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.05,0.0001,0.5,1.0,0.5722543352601156,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.1,0.001,0.05,1.0,0.6341463414634146,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.2,0.001,0.5,1.0,0.6164383561643836,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.3,0.1,0.05,1.0,0.609375,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.4,0.001,0.05,1.0,0.5818181818181818,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.5,0.001,0.05,1.0,0.5714285714285714,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.6,0.001,0.05,1.0,0.6027397260273972,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.7,0.5,0.1,1.0,0.6181818181818182,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.8,0.1,0.9,1.0,0.6216216216216216,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu33_bce_p4,0.9,0.001,0.2,1.0,0.631578947368421,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.05,0.0001,0.9,1.0,0.5394736842105263,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.1,0.0001,0.5,1.0,0.5138888888888888,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.2,0.0001,0.8,1.0,0.5208333333333334,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.3,0.001,0.2,1.0,0.5297619047619048,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.4,0.1,0.8,1.0,0.5555555555555556,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.5,0.1,0.1,1.0,0.6166666666666667,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.6,0.01,0.05,1.0,0.5833333333333334,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.7,0.001,0.8,1.0,0.5555555555555556,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.8,0.01,0.1,1.0,0.5833333333333334,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu27_bdf_p4,0.9,0.1,0.1,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.05,0.1,0.8,1.0,0.665158371040724,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.1,0.1,0.05,1.0,0.6746411483253588,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.2,0.001,0.05,1.0,0.7096774193548387,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.3,0.001,0.05,1.0,0.6871165644171779,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.4,0.1,0.9,1.0,0.6642857142857143,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.5,0.001,0.1,1.0,0.6120689655172413,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.6,0.1,0.5,1.0,0.6451612903225806,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.7,0.001,0.2,1.0,0.6428571428571429,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.8,0.001,0.05,1.0,0.6808510638297872,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu28_bde_p4,0.9,0.001,0.8,1.0,0.7083333333333334,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.05,0.001,0.5,1.0,0.6956521739130435,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.1,0.0001,0.05,1.0,0.2061068702290076,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.2,0.001,0.9,1.0,0.7413793103448276,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.3,0.1,0.2,1.0,0.7450980392156863,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.4,0.001,0.5,1.0,0.7931034482758621,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.5,0.001,0.9,1.0,0.8767123287671232,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.6,0.0001,0.2,1.0,0.8620689655172413,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.7,0.001,0.8,1.0,0.8863636363636364,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.8,0.1,0.1,1.0,0.896551724137931,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu9_bcf_p4,0.9,0.0001,0.99,1.0,0.8666666666666667,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.05,0.001,0.05,1.0,0.7055555555555556,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.1,0.001,0.1,1.0,0.6950146627565983,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.2,0.001,0.05,1.0,0.6963696369636964,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.3,0.0001,0.99,1.0,0.7358490566037735,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.4,0.1,0.2,1.0,0.7533039647577092,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.5,0.5,0.1,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.6,0.0001,0.9,1.0,0.6842105263157895,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.7,0.001,0.1,1.0,0.7631578947368421,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.8,0.0001,0.99,1.0,0.8289473684210527,"[None, None, None]",0.0,0.0,Openended,p4,,,,
ActorCritic,stu2_bce_p4,0.9,0.001,0.05,1.0,0.7105263157894737,"[None, None, None]",0.0,0.0,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.05,0.0,0.0,,0.4527272727272727,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.1,0.0,0.0,,0.4528846153846154,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.2,0.0,0.0,,0.44,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.3,0.0,0.0,,0.4320987654320988,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.4,0.0,0.0,,0.4489208633093525,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.5,0.0,0.0,,0.4724137931034483,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.6,0.0,0.0,,0.3591397849462365,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.7,0.0,0.0,,0.3685714285714286,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.8,0.0,0.0,,0.3531914893617022,0,0.0,,Openended,p4,,,,
Bayesian,pro10_bdf_p4,0.9,0.0,0.0,,0.325,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.05,0.0,0.0,,0.5423312883435583,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.1,0.0,0.0,,0.561038961038961,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.2,0.0,0.0,,0.578102189781022,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.3,0.0,0.0,,0.5399999999999999,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.4,0.0,0.0,,0.5650485436893204,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.5,0.0,0.0,,0.5534883720930234,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.6,0.0,0.0,,0.518840579710145,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.7,0.0,0.0,,0.5538461538461539,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.8,0.0,0.0,,0.5142857142857142,0,0.0,,Openended,p4,,,,
Bayesian,pro11_bcf_p4,0.9,0.0,0.0,,0.3666666666666666,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.05,0.0,0.0,,0.6292134831460674,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.1,0.0,0.0,,0.6142011834319526,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.2,0.0,0.0,,0.612,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.3,0.0,0.0,,0.6015267175572518,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.4,0.0,0.0,,0.5646017699115043,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.5,0.0,0.0,,0.4872340425531914,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.6,0.0,0.0,,0.4346666666666666,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.7,0.0,0.0,,0.3508771929824561,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.8,0.0,0.0,,0.3789473684210526,0,0.0,,Openended,p4,,,,
Bayesian,pro12_bdf_p4,0.9,0.0,0.0,,0.3473684210526316,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.05,0.0,0.0,,0.556060606060606,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.1,0.0,0.0,,0.5712,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.2,0.0,0.0,,0.5099099099099098,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.3,0.0,0.0,,0.4515463917525773,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.4,0.0,0.0,,0.4939759036144578,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.5,0.0,0.0,,0.4869565217391304,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.6,0.0,0.0,,0.4571428571428571,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.7,0.0,0.0,,0.4428571428571428,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.8,0.0,0.0,,0.4428571428571429,0,0.0,,Openended,p4,,,,
Bayesian,pro14_bdf_p4,0.9,0.0,0.0,,0.3571428571428571,0,0.0,,Openended,p4,,,,
Bayesian,pro16_bce_p4,0.05,0.0,0.0,,0.5901960784313726,0,0.0,,Openended,p4,,,,
Bayesian,pro16_bce_p4,0.1,0.0,0.0,,0.579381443298969,0,0.0,,Openended,p4,,,,
Bayesian,pro16_bce_p4,0.2,0.0,0.0,,0.5883720930232558,0,0.0,,Openended,p4,,,,
Bayesian,pro16_bce_p4,0.3,0.0,0.0,,0.5439999999999999,0,0.0,,Openended,p4,,,,
