Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Algo,original_dataframe_index
Actor_Critic,stu21_ace_p4,0.05,0.0001,0.05,1.0,0.5259259259259259,"[None, None, None]",0.0,0.0,ActorCritic,200
Actor_Critic,stu21_ace_p4,0.1,0.0001,0.1,1.0,0.5882352941176471,"[None, None, None]",0.0,0.0,ActorCritic,201
Actor_Critic,stu21_ace_p4,0.2,0.001,0.05,1.0,0.5777777777777777,"[None, None, None]",0.0,0.0,ActorCritic,202
Actor_Critic,stu21_ace_p4,0.3,0.0001,0.05,1.0,0.55,"[None, None, None]",0.0,0.0,ActorCritic,203
Actor_Critic,stu21_ace_p4,0.4,0.001,0.05,1.0,0.4941176470588235,"[None, None, None]",0.0,0.0,ActorCritic,204
Actor_Critic,stu21_ace_p4,0.5,0.0001,0.05,1.0,0.4642857142857143,"[None, None, None]",0.0,0.0,ActorCritic,205
Actor_Critic,stu21_ace_p4,0.6,0.0001,0.2,1.0,0.5217391304347826,"[None, None, None]",0.0,0.0,ActorCritic,206
Actor_Critic,stu21_ace_p4,0.7,0.0001,0.9,1.0,0.3882352941176471,"[None, None, None]",0.0,0.0,ActorCritic,207
Actor_Critic,stu21_ace_p4,0.8,0.0001,0.8,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,ActorCritic,208
Actor_Critic,stu21_ace_p4,0.9,0.0001,0.8,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,ActorCritic,209
Actor_Critic,stu15_ade_p4,0.05,0.0001,0.05,1.0,0.372972972972973,"[None, None, None]",0.0,0.0,ActorCritic,210
Actor_Critic,stu15_ade_p4,0.1,0.0001,0.05,1.0,0.3,"[None, None, None]",0.0,0.0,ActorCritic,211
Actor_Critic,stu15_ade_p4,0.2,0.0001,0.05,1.0,0.3032258064516129,"[None, None, None]",0.0,0.0,ActorCritic,212
Actor_Critic,stu15_ade_p4,0.3,0.0001,0.8,1.0,0.3481481481481481,"[None, None, None]",0.0,0.0,ActorCritic,213
Actor_Critic,stu15_ade_p4,0.4,0.0001,0.05,1.0,0.3829787234042553,"[None, None, None]",0.0,0.0,ActorCritic,214
Actor_Critic,stu15_ade_p4,0.5,0.0001,0.99,1.0,0.3538461538461538,"[None, None, None]",0.0,0.0,ActorCritic,215
Actor_Critic,stu15_ade_p4,0.6,0.5,0.8,1.0,0.3806451612903226,"[None, None, None]",0.0,0.0,ActorCritic,216
Actor_Critic,stu15_ade_p4,0.7,0.001,0.5,1.0,0.3666666666666667,"[None, None, None]",0.0,0.0,ActorCritic,217
Actor_Critic,stu15_ade_p4,0.8,0.0001,0.5,1.0,0.375,"[None, None, None]",0.0,0.0,ActorCritic,218
Actor_Critic,stu15_ade_p4,0.9,0.0001,0.8,1.0,0.45,"[None, None, None]",0.0,0.0,ActorCritic,219
Actor_Critic,stu11_adf_p4,0.05,0.0001,0.1,1.0,0.6021978021978022,"[None, None, None]",0.0,0.0,ActorCritic,220
Actor_Critic,stu11_adf_p4,0.1,0.1,0.8,1.0,0.6534883720930231,"[None, None, None]",0.0,0.0,ActorCritic,221
Actor_Critic,stu11_adf_p4,0.2,1.0,0.05,1.0,0.6894736842105262,"[None, None, None]",0.0,0.0,ActorCritic,222
Actor_Critic,stu11_adf_p4,0.3,0.0001,0.1,1.0,0.6835820895522389,"[None, None, None]",0.0,0.0,ActorCritic,223
Actor_Critic,stu11_adf_p4,0.4,0.001,0.2,1.0,0.7543859649122807,"[None, None, None]",0.0,0.0,ActorCritic,224
Actor_Critic,stu11_adf_p4,0.5,0.001,0.1,1.0,0.7666666666666668,"[None, None, None]",0.0,0.0,ActorCritic,225
Actor_Critic,stu11_adf_p4,0.6,0.1,0.05,1.0,0.7315789473684211,"[None, None, None]",0.0,0.0,ActorCritic,226
Actor_Critic,stu11_adf_p4,0.7,0.0001,0.05,1.0,0.6620689655172414,"[None, None, None]",0.0,0.0,ActorCritic,227
Actor_Critic,stu11_adf_p4,0.8,0.0001,0.1,1.0,0.7368421052631579,"[None, None, None]",0.0,0.0,ActorCritic,228
Actor_Critic,stu11_adf_p4,0.9,0.0001,0.2,1.0,0.7799999999999999,"[None, None, None]",0.0,0.0,ActorCritic,229
Actor_Critic,stu24_ace_p4,0.05,0.0001,0.1,1.0,0.4406779661016949,"[None, None, None]",0.0,0.0,ActorCritic,230
Actor_Critic,stu24_ace_p4,0.1,0.0001,0.8,1.0,0.3642857142857143,"[None, None, None]",0.0,0.0,ActorCritic,231
Actor_Critic,stu24_ace_p4,0.2,0.1,0.1,1.0,0.4439999999999999,"[None, None, None]",0.0,0.0,ActorCritic,232
Actor_Critic,stu24_ace_p4,0.3,0.0001,0.05,1.0,0.3863636363636363,"[None, None, None]",0.0,0.0,ActorCritic,233
Actor_Critic,stu24_ace_p4,0.4,0.001,0.99,1.0,0.2052631578947368,"[None, None, None]",0.0,0.0,ActorCritic,234
Actor_Critic,stu24_ace_p4,0.5,0.0001,0.5,1.0,0.4774193548387097,"[None, None, None]",0.0,0.0,ActorCritic,235
Actor_Critic,stu24_ace_p4,0.6,0.0001,0.9,1.0,0.36,"[None, None, None]",0.0,0.0,ActorCritic,236
Actor_Critic,stu24_ace_p4,0.7,0.0001,0.9,1.0,0.5157894736842106,"[None, None, None]",0.0,0.0,ActorCritic,237
Actor_Critic,stu24_ace_p4,0.8,0.0001,0.5,1.0,0.5230769230769231,"[None, None, None]",0.0,0.0,ActorCritic,238
Actor_Critic,stu24_ace_p4,0.9,0.0001,0.2,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,ActorCritic,239
Actor_Critic,stu30_adf_p4,0.05,0.0001,0.05,1.0,0.4075471698113208,"[None, None, None]",0.0,0.0,ActorCritic,240
Actor_Critic,stu30_adf_p4,0.1,0.0001,0.1,1.0,0.56,"[None, None, None]",0.0,0.0,ActorCritic,241
Actor_Critic,stu30_adf_p4,0.2,0.0001,0.9,1.0,0.5318181818181817,"[None, None, None]",0.0,0.0,ActorCritic,242
Actor_Critic,stu30_adf_p4,0.3,0.0001,0.5,1.0,0.5384615384615384,"[None, None, None]",0.0,0.0,ActorCritic,243
Actor_Critic,stu30_adf_p4,0.4,0.1,0.8,1.0,0.5454545454545454,"[None, None, None]",0.0,0.0,ActorCritic,244
Actor_Critic,stu30_adf_p4,0.5,0.0001,0.1,1.0,0.5642857142857143,"[None, None, None]",0.0,0.0,ActorCritic,245
Actor_Critic,stu30_adf_p4,0.6,0.0001,0.9,1.0,0.509090909090909,"[None, None, None]",0.0,0.0,ActorCritic,246
Actor_Critic,stu30_adf_p4,0.7,0.0001,0.1,1.0,0.5294117647058824,"[None, None, None]",0.0,0.0,ActorCritic,247
Actor_Critic,stu30_adf_p4,0.8,0.001,0.05,1.0,0.4545454545454545,"[None, None, None]",0.0,0.0,ActorCritic,248
Actor_Critic,stu30_adf_p4,0.9,0.1,0.1,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,ActorCritic,249
Actor_Critic,stu36_adf_p4,0.05,0.0001,0.99,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,ActorCritic,250
Actor_Critic,stu36_adf_p4,0.1,0.0001,0.2,1.0,0.454054054054054,"[None, None, None]",0.0,0.0,ActorCritic,251
Actor_Critic,stu36_adf_p4,0.2,0.0001,0.9,1.0,0.6606060606060608,"[None, None, None]",0.0,0.0,ActorCritic,252
Actor_Critic,stu36_adf_p4,0.3,0.0001,0.05,1.0,0.7241379310344828,"[None, None, None]",0.0,0.0,ActorCritic,253
Actor_Critic,stu36_adf_p4,0.4,0.001,0.2,1.0,0.72,"[None, None, None]",0.0,0.0,ActorCritic,254
Actor_Critic,stu36_adf_p4,0.5,0.001,0.05,1.0,0.7619047619047619,"[None, None, None]",0.0,0.0,ActorCritic,255
Actor_Critic,stu36_adf_p4,0.6,0.001,0.99,1.0,0.7647058823529411,"[None, None, None]",0.0,0.0,ActorCritic,256
Actor_Critic,stu36_adf_p4,0.7,0.0001,0.05,1.0,0.7076923076923076,"[None, None, None]",0.0,0.0,ActorCritic,257
Actor_Critic,stu36_adf_p4,0.8,0.0001,0.5,1.0,0.6666666666666667,"[None, None, None]",0.0,0.0,ActorCritic,258
Actor_Critic,stu36_adf_p4,0.9,0.001,0.05,1.0,0.8,"[None, None, None]",0.0,0.0,ActorCritic,259
Actor_Critic,stu4_ade_p4,0.05,0.0001,0.5,1.0,0.2384615384615384,"[None, None, None]",0.0,0.0,ActorCritic,260
Actor_Critic,stu4_ade_p4,0.1,0.0001,0.2,1.0,0.4479999999999999,"[None, None, None]",0.0,0.0,ActorCritic,261
Actor_Critic,stu4_ade_p4,0.2,0.0001,0.9,1.0,0.4909090909090909,"[None, None, None]",0.0,0.0,ActorCritic,262
Actor_Critic,stu4_ade_p4,0.3,0.0001,0.05,1.0,0.2842105263157894,"[None, None, None]",0.0,0.0,ActorCritic,263
Actor_Critic,stu4_ade_p4,0.4,0.0001,0.05,1.0,0.4588235294117647,"[None, None, None]",0.0,0.0,ActorCritic,264
Actor_Critic,stu4_ade_p4,0.5,0.001,0.2,1.0,0.4428571428571429,"[None, None, None]",0.0,0.0,ActorCritic,265
Actor_Critic,stu4_ade_p4,0.6,0.0001,0.05,1.0,0.3636363636363636,"[None, None, None]",0.0,0.0,ActorCritic,266
Actor_Critic,stu4_ade_p4,0.7,0.0001,0.8,1.0,0.4,"[None, None, None]",0.0,0.0,ActorCritic,267
Actor_Critic,stu4_ade_p4,0.8,0.0001,0.2,1.0,0.3,"[None, None, None]",0.0,0.0,ActorCritic,268
Actor_Critic,stu4_ade_p4,0.9,0.01,0.99,1.0,0.0666666666666666,"[None, None, None]",0.0,0.0,ActorCritic,269
Actor_Critic,stu37_adf_p4,0.05,0.0001,0.05,1.0,0.1487179487179487,"[None, None, None]",0.0,0.0,ActorCritic,270
Actor_Critic,stu37_adf_p4,0.1,0.0001,0.1,1.0,0.1675675675675675,"[None, None, None]",0.0,0.0,ActorCritic,271
Actor_Critic,stu37_adf_p4,0.2,0.0001,0.05,1.0,0.1878787878787878,"[None, None, None]",0.0,0.0,ActorCritic,272
Actor_Critic,stu37_adf_p4,0.3,0.001,0.2,1.0,0.2344827586206896,"[None, None, None]",0.0,0.0,ActorCritic,273
Actor_Critic,stu37_adf_p4,0.4,0.0001,0.2,1.0,0.176,"[None, None, None]",0.0,0.0,ActorCritic,274
Actor_Critic,stu37_adf_p4,0.5,0.0001,0.05,1.0,0.2857142857142857,"[None, None, None]",0.0,0.0,ActorCritic,275
Actor_Critic,stu37_adf_p4,0.6,0.0001,0.2,1.0,0.2117647058823529,"[None, None, None]",0.0,0.0,ActorCritic,276
Actor_Critic,stu37_adf_p4,0.7,0.1,0.99,1.0,0.2153846153846154,"[None, None, None]",0.0,0.0,ActorCritic,277
Actor_Critic,stu37_adf_p4,0.8,0.1,0.5,1.0,0.1111111111111111,"[None, None, None]",0.0,0.0,ActorCritic,278
Actor_Critic,stu37_adf_p4,0.9,0.0001,0.8,1.0,0.16,"[None, None, None]",0.0,0.0,ActorCritic,279
Actor_Critic,stu29_ade_p4,0.05,0.0001,0.05,1.0,0.3272727272727272,"[None, None, None]",0.0,0.0,ActorCritic,280
Actor_Critic,stu29_ade_p4,0.1,0.0001,0.05,1.0,0.2961538461538461,"[None, None, None]",0.0,0.0,ActorCritic,281
Actor_Critic,stu29_ade_p4,0.2,0.01,0.05,1.0,0.4782608695652174,"[None, None, None]",0.0,0.0,ActorCritic,282
Actor_Critic,stu29_ade_p4,0.3,0.1,0.1,1.0,0.4349999999999999,"[None, None, None]",0.0,0.0,ActorCritic,283
Actor_Critic,stu29_ade_p4,0.4,0.001,0.9,1.0,0.4857142857142856,"[None, None, None]",0.0,0.0,ActorCritic,284
Actor_Critic,stu29_ade_p4,0.5,0.1,0.1,1.0,0.4068965517241379,"[None, None, None]",0.0,0.0,ActorCritic,285
Actor_Critic,stu29_ade_p4,0.6,0.001,0.5,1.0,0.4434782608695652,"[None, None, None]",0.0,0.0,ActorCritic,286
Actor_Critic,stu29_ade_p4,0.7,0.5,0.99,1.0,0.2555555555555555,"[None, None, None]",0.0,0.0,ActorCritic,287
Actor_Critic,stu29_ade_p4,0.8,0.1,0.5,1.0,0.55,"[None, None, None]",0.0,0.0,ActorCritic,288
Actor_Critic,stu29_ade_p4,0.9,0.0001,0.9,1.0,0.6333333333333332,"[None, None, None]",0.0,0.0,ActorCritic,289
Actor_Critic,stu31_ade_p4,0.05,0.0001,0.05,1.0,0.5743589743589743,"[None, None, None]",0.0,0.0,ActorCritic,290
Actor_Critic,stu31_ade_p4,0.1,0.0001,0.99,1.0,0.6405405405405405,"[None, None, None]",0.0,0.0,ActorCritic,291
Actor_Critic,stu31_ade_p4,0.2,0.0001,0.5,1.0,0.6151515151515151,"[None, None, None]",0.0,0.0,ActorCritic,292
Actor_Critic,stu31_ade_p4,0.3,0.001,0.05,1.0,0.6137931034482759,"[None, None, None]",0.0,0.0,ActorCritic,293
Actor_Critic,stu31_ade_p4,0.4,0.0001,0.05,1.0,0.532,"[None, None, None]",0.0,0.0,ActorCritic,294
Actor_Critic,stu31_ade_p4,0.5,0.0001,0.1,1.0,0.473170731707317,"[None, None, None]",0.0,0.0,ActorCritic,295
Actor_Critic,stu31_ade_p4,0.6,0.0001,0.99,1.0,0.5454545454545454,"[None, None, None]",0.0,0.0,ActorCritic,296
Actor_Critic,stu31_ade_p4,0.7,0.1,0.1,1.0,0.6,"[None, None, None]",0.0,0.0,ActorCritic,297
Actor_Critic,stu31_ade_p4,0.8,0.0001,0.9,1.0,0.5882352941176471,"[None, None, None]",0.0,0.0,ActorCritic,298
Actor_Critic,stu31_ade_p4,0.9,0.0001,0.9,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,ActorCritic,299
Actor_Critic,stu38_acf_p4,0.05,0.0001,0.5,1.0,0.3777777777777778,"[None, None, None]",0.0,0.0,ActorCritic,300
Actor_Critic,stu38_acf_p4,0.1,0.0001,0.05,1.0,0.3534883720930233,"[None, None, None]",0.0,0.0,ActorCritic,301
Actor_Critic,stu38_acf_p4,0.2,0.0001,0.8,1.0,0.3368421052631579,"[None, None, None]",0.0,0.0,ActorCritic,302
Actor_Critic,stu38_acf_p4,0.3,0.001,0.99,1.0,0.109090909090909,"[None, None, None]",0.0,0.0,ActorCritic,303
Actor_Critic,stu38_acf_p4,0.4,0.001,0.99,1.0,0.503448275862069,"[None, None, None]",0.0,0.0,ActorCritic,304
Actor_Critic,stu38_acf_p4,0.5,0.0001,0.99,1.0,0.225,"[None, None, None]",0.0,0.0,ActorCritic,305
Actor_Critic,stu38_acf_p4,0.6,0.0001,0.8,1.0,0.4105263157894737,"[None, None, None]",0.0,0.0,ActorCritic,306
Actor_Critic,stu38_acf_p4,0.7,0.0001,0.1,1.0,0.24,"[None, None, None]",0.0,0.0,ActorCritic,307
Actor_Critic,stu38_acf_p4,0.8,0.0001,0.8,1.0,0.48,"[None, None, None]",0.0,0.0,ActorCritic,308
Actor_Critic,stu38_acf_p4,0.9,0.0001,0.5,1.0,0.6,"[None, None, None]",0.0,0.0,ActorCritic,309
Actor_Critic,stu6_acf_p4,0.05,0.0001,0.5,1.0,0.3852941176470588,"[None, None, None]",0.0,0.0,ActorCritic,310
Actor_Critic,stu6_acf_p4,0.1,0.0001,0.1,1.0,0.44375,"[None, None, None]",0.0,0.0,ActorCritic,311
Actor_Critic,stu6_acf_p4,0.2,0.0001,0.5,1.0,0.4280701754385965,"[None, None, None]",0.0,0.0,ActorCritic,312
Actor_Critic,stu6_acf_p4,0.3,0.001,0.05,1.0,0.616,"[None, None, None]",0.0,0.0,ActorCritic,313
Actor_Critic,stu6_acf_p4,0.4,0.0001,0.5,1.0,0.5813953488372093,"[None, None, None]",0.0,0.0,ActorCritic,314
Actor_Critic,stu6_acf_p4,0.5,0.001,0.05,1.0,0.6055555555555556,"[None, None, None]",0.0,0.0,ActorCritic,315
Actor_Critic,stu6_acf_p4,0.6,0.0001,0.1,1.0,0.6344827586206897,"[None, None, None]",0.0,0.0,ActorCritic,316
Actor_Critic,stu6_acf_p4,0.7,0.5,0.2,1.0,0.6272727272727272,"[None, None, None]",0.0,0.0,ActorCritic,317
Actor_Critic,stu6_acf_p4,0.8,0.1,0.1,1.0,0.7466666666666667,"[None, None, None]",0.0,0.0,ActorCritic,318
Actor_Critic,stu6_acf_p4,0.9,0.0001,0.99,1.0,0.75,"[None, None, None]",0.0,0.0,ActorCritic,319
Actor_Critic,stu39_adf_p4,0.05,0.0001,0.1,1.0,0.5802197802197803,"[None, None, None]",0.0,0.0,ActorCritic,320
Actor_Critic,stu39_adf_p4,0.1,0.0001,0.1,1.0,0.6093023255813954,"[None, None, None]",0.0,0.0,ActorCritic,321
Actor_Critic,stu39_adf_p4,0.2,0.0001,0.1,1.0,0.6105263157894736,"[None, None, None]",0.0,0.0,ActorCritic,322
Actor_Critic,stu39_adf_p4,0.3,0.1,0.1,1.0,0.5731343283582089,"[None, None, None]",0.0,0.0,ActorCritic,323
Actor_Critic,stu39_adf_p4,0.4,0.1,0.5,1.0,0.6245614035087719,"[None, None, None]",0.0,0.0,ActorCritic,324
Actor_Critic,stu39_adf_p4,0.5,0.0001,0.05,1.0,0.5999999999999999,"[None, None, None]",0.0,0.0,ActorCritic,325
Actor_Critic,stu39_adf_p4,0.6,0.1,0.05,1.0,0.6578947368421053,"[None, None, None]",0.0,0.0,ActorCritic,326
Actor_Critic,stu39_adf_p4,0.7,0.0001,0.05,1.0,0.6827586206896552,"[None, None, None]",0.0,0.0,ActorCritic,327
Actor_Critic,stu39_adf_p4,0.8,0.1,0.8,1.0,0.6631578947368422,"[None, None, None]",0.0,0.0,ActorCritic,328
Actor_Critic,stu39_adf_p4,0.9,0.1,0.2,1.0,0.6,"[None, None, None]",0.0,0.0,ActorCritic,329
Actor_Critic,stu26_ace_p4,0.05,0.0001,0.8,1.0,0.4448,"[None, None, None]",0.0,0.0,ActorCritic,330
Actor_Critic,stu26_ace_p4,0.1,0.0001,0.05,1.0,0.6220338983050848,"[None, None, None]",0.0,0.0,ActorCritic,331
Actor_Critic,stu26_ace_p4,0.2,0.1,0.8,1.0,0.6323809523809523,"[None, None, None]",0.0,0.0,ActorCritic,332
Actor_Critic,stu26_ace_p4,0.3,0.0001,0.05,1.0,0.7195652173913043,"[None, None, None]",0.0,0.0,ActorCritic,333
Actor_Critic,stu26_ace_p4,0.4,0.0001,0.2,1.0,0.7215189873417721,"[None, None, None]",0.0,0.0,ActorCritic,334
Actor_Critic,stu26_ace_p4,0.5,0.001,0.1,1.0,0.7242424242424242,"[None, None, None]",0.0,0.0,ActorCritic,335
Actor_Critic,stu26_ace_p4,0.6,0.0001,0.1,1.0,0.720754716981132,"[None, None, None]",0.0,0.0,ActorCritic,336
Actor_Critic,stu26_ace_p4,0.7,0.0001,0.1,1.0,0.635,"[None, None, None]",0.0,0.0,ActorCritic,337
Actor_Critic,stu26_ace_p4,0.8,0.0001,0.1,1.0,0.6148148148148148,"[None, None, None]",0.0,0.0,ActorCritic,338
Actor_Critic,stu26_ace_p4,0.9,0.001,0.8,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,ActorCritic,339
Actor_Critic,stu7_ade_p4,0.05,0.0001,0.1,1.0,0.3236842105263157,"[None, None, None]",0.0,0.0,ActorCritic,340
Actor_Critic,stu7_ade_p4,0.1,0.0001,0.05,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,ActorCritic,341
Actor_Critic,stu7_ade_p4,0.2,0.0001,0.8,1.0,0.33125,"[None, None, None]",0.0,0.0,ActorCritic,342
Actor_Critic,stu7_ade_p4,0.3,0.0001,0.1,1.0,0.3392857142857142,"[None, None, None]",0.0,0.0,ActorCritic,343
Actor_Critic,stu7_ade_p4,0.4,0.0001,0.5,1.0,0.3458333333333333,"[None, None, None]",0.0,0.0,ActorCritic,344
Actor_Critic,stu7_ade_p4,0.5,0.001,0.8,1.0,0.305,"[None, None, None]",0.0,0.0,ActorCritic,345
Actor_Critic,stu7_ade_p4,0.6,0.0001,0.9,1.0,0.3625,"[None, None, None]",0.0,0.0,ActorCritic,346
Actor_Critic,stu7_ade_p4,0.7,0.0001,0.8,1.0,0.2666666666666667,"[None, None, None]",0.0,0.0,ActorCritic,347
Actor_Critic,stu7_ade_p4,0.8,0.001,0.1,1.0,0.375,"[None, None, None]",0.0,0.0,ActorCritic,348
Actor_Critic,stu7_ade_p4,0.9,0.1,0.99,1.0,0.525,"[None, None, None]",0.0,0.0,ActorCritic,349
Actor_Critic,stu3_acf_p4,0.05,0.0001,0.05,1.0,0.3917355371900826,"[None, None, None]",0.0,0.0,ActorCritic,350
Actor_Critic,stu3_acf_p4,0.1,0.0001,0.8,1.0,0.5530434782608695,"[None, None, None]",0.0,0.0,ActorCritic,351
Actor_Critic,stu3_acf_p4,0.2,0.0001,0.99,1.0,0.5666666666666667,"[None, None, None]",0.0,0.0,ActorCritic,352
Actor_Critic,stu3_acf_p4,0.3,0.0001,0.2,1.0,0.5865168539325842,"[None, None, None]",0.0,0.0,ActorCritic,353
Actor_Critic,stu3_acf_p4,0.4,0.1,0.9,1.0,0.6077922077922079,"[None, None, None]",0.0,0.0,ActorCritic,354
Actor_Critic,stu3_acf_p4,0.5,0.0001,0.05,1.0,0.50625,"[None, None, None]",0.0,0.0,ActorCritic,355
Actor_Critic,stu3_acf_p4,0.6,0.001,0.1,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,ActorCritic,356
Actor_Critic,stu3_acf_p4,0.7,0.0001,0.1,1.0,0.6974358974358974,"[None, None, None]",0.0,0.0,ActorCritic,357
Actor_Critic,stu3_acf_p4,0.8,0.1,0.05,1.0,0.7153846153846153,"[None, None, None]",0.0,0.0,ActorCritic,358
Actor_Critic,stu3_acf_p4,0.9,0.1,0.05,1.0,0.5384615384615384,"[None, None, None]",0.0,0.0,ActorCritic,359
Greedy,pro13_ace_p4,0.05,0.0,0.0,,0.55,0,0.0,,Greedy,0
Greedy,pro13_ace_p4,0.1,0.0,0.0,,0.5,0,0.0,,Greedy,1
Greedy,pro13_ace_p4,0.2,0.0,0.0,,0.5,0,0.0,,Greedy,2
Greedy,pro13_ace_p4,0.3,0.0,0.0,,0.5172413793103449,0,0.0,,Greedy,3
Greedy,pro13_ace_p4,0.4,0.0,0.0,,0.64,0,0.0,,Greedy,4
Greedy,pro13_ace_p4,0.5,0.0,0.0,,0.6,0,0.0,,Greedy,5
Greedy,pro13_ace_p4,0.6,0.0,0.0,,0.6875,0,0.0,,Greedy,6
Greedy,pro13_ace_p4,0.7,0.0,0.0,,0.5833333333333334,0,0.0,,Greedy,7
Greedy,pro13_ace_p4,0.8,0.0,0.0,,0.2857142857142857,0,0.0,,Greedy,8
Greedy,pro13_ace_p4,0.9,0.0,0.0,,0.0,0,0.0,,Greedy,9
Greedy,pro15_ade_p4,0.05,0.0,0.0,,0.0857142857142857,0,0.0,,Greedy,10
Greedy,pro15_ade_p4,0.1,0.0,0.0,,0.1818181818181818,0,0.0,,Greedy,11
Greedy,pro15_ade_p4,0.2,0.0,0.0,,0.1379310344827586,0,0.0,,Greedy,12
Greedy,pro15_ade_p4,0.3,0.0,0.0,,0.04,0,0.0,,Greedy,13
Greedy,pro15_ade_p4,0.4,0.0,0.0,,0.0952380952380952,0,0.0,,Greedy,14
Greedy,pro15_ade_p4,0.5,0.0,0.0,,0.0588235294117647,0,0.0,,Greedy,15
Greedy,pro15_ade_p4,0.6,0.0,0.0,,0.0714285714285714,0,0.0,,Greedy,16
Greedy,pro15_ade_p4,0.7,0.0,0.0,,0.1,0,0.0,,Greedy,17
Greedy,pro15_ade_p4,0.8,0.0,0.0,,0.1666666666666666,0,0.0,,Greedy,18
Greedy,pro15_ade_p4,0.9,0.0,0.0,,0.5,0,0.0,,Greedy,19
Greedy,pro17_ace_p4,0.05,0.0,0.0,,0.5039370078740157,0,0.0,,Greedy,20
Greedy,pro17_ace_p4,0.1,0.0,0.0,,0.4166666666666667,0,0.0,,Greedy,21
Greedy,pro17_ace_p4,0.2,0.0,0.0,,0.4245283018867924,0,0.0,,Greedy,22
Greedy,pro17_ace_p4,0.3,0.0,0.0,,0.3763440860215054,0,0.0,,Greedy,23
Greedy,pro17_ace_p4,0.4,0.0,0.0,,0.4177215189873418,0,0.0,,Greedy,24
Greedy,pro17_ace_p4,0.5,0.0,0.0,,0.2575757575757575,0,0.0,,Greedy,25
Greedy,pro17_ace_p4,0.6,0.0,0.0,,0.1153846153846153,0,0.0,,Greedy,26
Greedy,pro17_ace_p4,0.7,0.0,0.0,,0.2307692307692307,0,0.0,,Greedy,27
Greedy,pro17_ace_p4,0.8,0.0,0.0,,0.24,0,0.0,,Greedy,28
Greedy,pro17_ace_p4,0.9,0.0,0.0,,0.0833333333333333,0,0.0,,Greedy,29
Greedy,pro18_adf_p4,0.05,0.0,0.0,,0.2195121951219512,0,0.0,,Greedy,30
Greedy,pro18_adf_p4,0.1,0.0,0.0,,0.2307692307692307,0,0.0,,Greedy,31
Greedy,pro18_adf_p4,0.2,0.0,0.0,,0.1470588235294117,0,0.0,,Greedy,32
Greedy,pro18_adf_p4,0.3,0.0,0.0,,0.5,0,0.0,,Greedy,33
Greedy,pro18_adf_p4,0.4,0.0,0.0,,0.44,0,0.0,,Greedy,34
Greedy,pro18_adf_p4,0.5,0.0,0.0,,0.3809523809523809,0,0.0,,Greedy,35
Greedy,pro18_adf_p4,0.6,0.0,0.0,,0.5625,0,0.0,,Greedy,36
Greedy,pro18_adf_p4,0.7,0.0,0.0,,0.75,0,0.0,,Greedy,37
Greedy,pro18_adf_p4,0.8,0.0,0.0,,0.5714285714285714,0,0.0,,Greedy,38
Greedy,pro18_adf_p4,0.9,0.0,0.0,,0.6666666666666666,0,0.0,,Greedy,39
Greedy,pro20_ade_p4,0.05,0.0,0.0,,0.3608247422680412,0,0.0,,Greedy,40
Greedy,pro20_ade_p4,0.1,0.0,0.0,,0.3478260869565217,0,0.0,,Greedy,41
Greedy,pro20_ade_p4,0.2,0.0,0.0,,0.3902439024390244,0,0.0,,Greedy,42
Greedy,pro20_ade_p4,0.3,0.0,0.0,,0.352112676056338,0,0.0,,Greedy,43
Greedy,pro20_ade_p4,0.4,0.0,0.0,,0.3442622950819672,0,0.0,,Greedy,44
Greedy,pro20_ade_p4,0.5,0.0,0.0,,0.3,0,0.0,,Greedy,45
Greedy,pro20_ade_p4,0.6,0.0,0.0,,0.325,0,0.0,,Greedy,46
Greedy,pro20_ade_p4,0.7,0.0,0.0,,0.3333333333333333,0,0.0,,Greedy,47
Greedy,pro20_ade_p4,0.8,0.0,0.0,,0.3157894736842105,0,0.0,,Greedy,48
Greedy,pro20_ade_p4,0.9,0.0,0.0,,0.4444444444444444,0,0.0,,Greedy,49
Greedy,pro21_ade_p4,0.05,0.0,0.0,,0.3982300884955752,0,0.0,,Greedy,50
Greedy,pro21_ade_p4,0.1,0.0,0.0,,0.3644859813084112,0,0.0,,Greedy,51
Greedy,pro21_ade_p4,0.2,0.0,0.0,,0.3684210526315789,0,0.0,,Greedy,52
Greedy,pro21_ade_p4,0.3,0.0,0.0,,0.3012048192771084,0,0.0,,Greedy,53
Greedy,pro21_ade_p4,0.4,0.0,0.0,,0.3380281690140845,0,0.0,,Greedy,54
Greedy,pro21_ade_p4,0.5,0.0,0.0,,0.3220338983050847,0,0.0,,Greedy,55
Greedy,pro21_ade_p4,0.6,0.0,0.0,,0.3191489361702128,0,0.0,,Greedy,56
Greedy,pro21_ade_p4,0.7,0.0,0.0,,0.3142857142857143,0,0.0,,Greedy,57
Greedy,pro21_ade_p4,0.8,0.0,0.0,,0.5217391304347826,0,0.0,,Greedy,58
